DOI,Compound_Name,IUPAC_Name,SMILES,SMILES_Source,Degradation_Target,Recruiter,Assay,Cell_Line,DC50,DC50_units,DC50_h,Dmax,Dmax_h,Dmax_conc,Standard_InChIKey,Standard_InChIKey_Source,IUPAC_Name_Source,Connectivity_Key
10.1021/acs.jmedchem.2c01218,32,"2-(4-(2-((S)-4-(4-Chlorophenyl)-2,3,9-trimethyl-6H-thieno[3,2-f][1,2,4]triazolo[4,3-a][1,4]diazepin-6-yl)acetyl)piperazin-1-yl)-N-(3-((2-(2,6-dioxopiperidin-3-yl)-1,3-dioxoisoindolin-4-yl)oxy)propyl)acetamide",ClC1=CC=C(C=C1)C1=N[C@H](C=2N(C3=C1C(=C(S3)C)C)C(=NN2)C)CC(=O)N2CCN(CC2)CC(=O)NCCCOC2=C3C(N(C(C3=CC=C2)=O)C2C(NC(CC2)=O)=O)=O,OPSIN,BRD4,CRBN,Western blot densitometry,MDA-MB-231,239.0,nM,8,81,8,,ITDXUECDKFMKGU-XLTVJXRZSA-N,OPSIN,,ITDXUECDKFMKGU
10.1021/acs.jmedchem.2c01218,33,"2-(4-(2-((S)-4-(4-Chlorophenyl)-2,3,9-trimethyl-6H-thieno[3,2-f][1,2,4]triazolo[4,3-a][1,4]diazepin-6-yl)acetyl)piperazin-1-yl)-N-(4-((2-(2,6-dioxopiperidin-3-yl)-1,3-dioxoisoindolin-4-yl)oxy)butyl)acetamide",ClC1=CC=C(C=C1)C1=N[C@H](C=2N(C3=C1C(=C(S3)C)C)C(=NN2)C)CC(=O)N2CCN(CC2)CC(=O)NCCCCOC2=C3C(N(C(C3=CC=C2)=O)C2C(NC(CC2)=O)=O)=O,OPSIN,BRD4,CRBN,Western blot densitometry,MDA-MB-231,89.9,nM,8,78,8,,LAECKGLWOSIZEO-UFXYQILXSA-N,OPSIN,,LAECKGLWOSIZEO
10.1021/acs.jmedchem.2c01218,34,"2-(4-(2-((S)-4-(4-Chlorophenyl)-2,3,9-trimethyl-6H-thieno[3,2-f][1,2,4]triazolo[4,3-a][1,4]diazepin-6-yl)acetyl)piperazin-1-yl)-N-(5-((2-(2,6-dioxopiperidin-3-yl)-1,3-dioxoisoindolin-4-yl)oxy)pentyl)acetamide",ClC1=CC=C(C=C1)C1=N[C@H](C=2N(C3=C1C(=C(S3)C)C)C(=NN2)C)CC(=O)N2CCN(CC2)CC(=O)NCCCCCOC2=C3C(N(C(C3=CC=C2)=O)C2C(NC(CC2)=O)=O)=O,OPSIN,BRD4,CRBN,Western blot densitometry,MDA-MB-231,60.0,nM,8,94,8,300 nM,SDWUURRMSCHVOR-FSRLHOSWSA-N,OPSIN,,SDWUURRMSCHVOR
10.1021/acs.jmedchem.2c01218,37,"2-((4-((2-(2,6-Dioxopiperidin-3-yl)-1,3-dioxoisoindolin-4-yl)oxy)butyl)amino)-2-oxoethyl 2-((S)-4-(4-chlorophenyl)-2,3,9-trimethyl-6H-thieno[3,2-f][1,2,4]triazolo[4,3-a][1,4]diazepin-6-yl)acetate",ClC1=CC=C(C=C1)C1=N[C@H](C=2N(C3=C1C(=C(S3)C)C)C(=NN2)C)CC(=O)OCC(=O)NCCCCOC2=C3C(N(C(C3=CC=C2)=O)C2C(NC(CC2)=O)=O)=O,OPSIN,BRD4,CRBN,Western blot densitometry,MDA-MB-231,62.0,nM,8,86,8,300 nM,PLVCAPPHMNXCHP-PMCHYTPCSA-N,OPSIN,,PLVCAPPHMNXCHP
10.1038/s41467-022-34562-5,A947,"(2S,4R)-1-((2R)-2-(3-(4-((4-((1r,3r)-3-((4-(3-(3-Amino-6-(2-hydroxyphenyl)pyridazin-4-yl)-3,8 diazabicyclo[3.2.1]octan-8-yl)pyridin-2-yl)oxy)cyclobutoxy)piperidin-1-yl)methyl)piperidin-1-yl)isoxazol-5-yl)-3 methylbutanoyl)-4-hydroxy-N-((S)-1-(4-(4-methylthiazol-5-yl)phenyl)ethyl)pyrrolidine-2-carboxamide",CC1=C(SC=N1)C2=CC=C(C=C2)[C@H](C)NC(=O)[C@@H]3C[C@H](CN3C(=O)[C@@H](C4=CC(=NO4)N5CCC(CC5)CN6CCC(CC6)OC7CC(C7)OC8=NC=CC(=C8)N9C1CCC9CN(C1)C1=CC(=NN=C1N)C1=CC=CC=C1O)C(C)C)O,PUBCHEM,SMARCA2,VHL,In Cell Western,SW1573,0.039,nM,,96,,10 nM,QQVCUSPUMMUFTD-NCXNEFEISA-N,PUBCHEM,,QQVCUSPUMMUFTD
10.1038/s41467-022-34562-5,A947,"(2S,4R)-1-((2R)-2-(3-(4-((4-((1r,3r)-3-((4-(3-(3-Amino-6-(2-hydroxyphenyl)pyridazin-4-yl)-3,8 diazabicyclo[3.2.1]octan-8-yl)pyridin-2-yl)oxy)cyclobutoxy)piperidin-1-yl)methyl)piperidin-1-yl)isoxazol-5-yl)-3 methylbutanoyl)-4-hydroxy-N-((S)-1-(4-(4-methylthiazol-5-yl)phenyl)ethyl)pyrrolidine-2-carboxamide",CC1=C(SC=N1)C2=CC=C(C=C2)[C@H](C)NC(=O)[C@@H]3C[C@H](CN3C(=O)[C@@H](C4=CC(=NO4)N5CCC(CC5)CN6CCC(CC6)OC7CC(C7)OC8=NC=CC(=C8)N9C1CCC9CN(C1)C1=CC(=NN=C1N)C1=CC=CC=C1O)C(C)C)O,PUBCHEM,SMARCA4,VHL,In Cell Western,SW1573,1.1,nM,,92,,approaching 100 nM,QQVCUSPUMMUFTD-NCXNEFEISA-N,PUBCHEM,,QQVCUSPUMMUFTD
10.1038/s41467-022-34562-5,A947,"(2S,4R)-1-((2R)-2-(3-(4-((4-((1r,3r)-3-((4-(3-(3-Amino-6-(2-hydroxyphenyl)pyridazin-4-yl)-3,8 diazabicyclo[3.2.1]octan-8-yl)pyridin-2-yl)oxy)cyclobutoxy)piperidin-1-yl)methyl)piperidin-1-yl)isoxazol-5-yl)-3 methylbutanoyl)-4-hydroxy-N-((S)-1-(4-(4-methylthiazol-5-yl)phenyl)ethyl)pyrrolidine-2-carboxamide",CC1=C(SC=N1)C2=CC=C(C=C2)[C@H](C)NC(=O)[C@@H]3C[C@H](CN3C(=O)[C@@H](C4=CC(=NO4)N5CCC(CC5)CN6CCC(CC6)OC7CC(C7)OC8=NC=CC(=C8)N9C1CCC9CN(C1)C1=CC(=NN=C1N)C1=CC=CC=C1O)C(C)C)O,PUBCHEM,SMARCA2,VHL,Immunofluorescence,HCC515,0.4221,nM,,,,,QQVCUSPUMMUFTD-NCXNEFEISA-N,PUBCHEM,,QQVCUSPUMMUFTD
10.1038/s41467-022-34562-5,A947,"(2S,4R)-1-((2R)-2-(3-(4-((4-((1r,3r)-3-((4-(3-(3-Amino-6-(2-hydroxyphenyl)pyridazin-4-yl)-3,8 diazabicyclo[3.2.1]octan-8-yl)pyridin-2-yl)oxy)cyclobutoxy)piperidin-1-yl)methyl)piperidin-1-yl)isoxazol-5-yl)-3 methylbutanoyl)-4-hydroxy-N-((S)-1-(4-(4-methylthiazol-5-yl)phenyl)ethyl)pyrrolidine-2-carboxamide",CC1=C(SC=N1)C2=CC=C(C=C2)[C@H](C)NC(=O)[C@@H]3C[C@H](CN3C(=O)[C@@H](C4=CC(=NO4)N5CCC(CC5)CN6CCC(CC6)OC7CC(C7)OC8=NC=CC(=C8)N9C1CCC9CN(C1)C1=CC(=NN=C1N)C1=CC=CC=C1O)C(C)C)O,PUBCHEM,SMARCA2,VHL,Immunofluorescence,NCI-H1793,0.305,nM,,,,,QQVCUSPUMMUFTD-NCXNEFEISA-N,PUBCHEM,,QQVCUSPUMMUFTD
10.1038/s41467-022-34562-5,A947,"(2S,4R)-1-((2R)-2-(3-(4-((4-((1r,3r)-3-((4-(3-(3-Amino-6-(2-hydroxyphenyl)pyridazin-4-yl)-3,8 diazabicyclo[3.2.1]octan-8-yl)pyridin-2-yl)oxy)cyclobutoxy)piperidin-1-yl)methyl)piperidin-1-yl)isoxazol-5-yl)-3 methylbutanoyl)-4-hydroxy-N-((S)-1-(4-(4-methylthiazol-5-yl)phenyl)ethyl)pyrrolidine-2-carboxamide",CC1=C(SC=N1)C2=CC=C(C=C2)[C@H](C)NC(=O)[C@@H]3C[C@H](CN3C(=O)[C@@H](C4=CC(=NO4)N5CCC(CC5)CN6CCC(CC6)OC7CC(C7)OC8=NC=CC(=C8)N9C1CCC9CN(C1)C1=CC(=NN=C1N)C1=CC=CC=C1O)C(C)C)O,PUBCHEM,SMARCA2,VHL,Licor-quantification of Western blots,NCI-H1793,0.3885,nM,,,,,QQVCUSPUMMUFTD-NCXNEFEISA-N,PUBCHEM,,QQVCUSPUMMUFTD
10.1038/s41467-022-34562-5,A947,"(2S,4R)-1-((2R)-2-(3-(4-((4-((1r,3r)-3-((4-(3-(3-Amino-6-(2-hydroxyphenyl)pyridazin-4-yl)-3,8 diazabicyclo[3.2.1]octan-8-yl)pyridin-2-yl)oxy)cyclobutoxy)piperidin-1-yl)methyl)piperidin-1-yl)isoxazol-5-yl)-3 methylbutanoyl)-4-hydroxy-N-((S)-1-(4-(4-methylthiazol-5-yl)phenyl)ethyl)pyrrolidine-2-carboxamide",CC1=C(SC=N1)C2=CC=C(C=C2)[C@H](C)NC(=O)[C@@H]3C[C@H](CN3C(=O)[C@@H](C4=CC(=NO4)N5CCC(CC5)CN6CCC(CC6)OC7CC(C7)OC8=NC=CC(=C8)N9C1CCC9CN(C1)C1=CC(=NN=C1N)C1=CC=CC=C1O)C(C)C)O,PUBCHEM,PBRM1,VHL,Licor-quantification of Western blots,NCI-H1793,0.7434,nM,,,,,QQVCUSPUMMUFTD-NCXNEFEISA-N,PUBCHEM,,QQVCUSPUMMUFTD
10.1038/s41467-022-34562-5,A947,"(2S,4R)-1-((2R)-2-(3-(4-((4-((1r,3r)-3-((4-(3-(3-Amino-6-(2-hydroxyphenyl)pyridazin-4-yl)-3,8 diazabicyclo[3.2.1]octan-8-yl)pyridin-2-yl)oxy)cyclobutoxy)piperidin-1-yl)methyl)piperidin-1-yl)isoxazol-5-yl)-3 methylbutanoyl)-4-hydroxy-N-((S)-1-(4-(4-methylthiazol-5-yl)phenyl)ethyl)pyrrolidine-2-carboxamide",CC1=C(SC=N1)C2=CC=C(C=C2)[C@H](C)NC(=O)[C@@H]3C[C@H](CN3C(=O)[C@@H](C4=CC(=NO4)N5CCC(CC5)CN6CCC(CC6)OC7CC(C7)OC8=NC=CC(=C8)N9C1CCC9CN(C1)C1=CC(=NN=C1N)C1=CC=CC=C1O)C(C)C)O,PUBCHEM,SMARCA2,VHL,Immunofluorescence,NCI-H1573,0.3833,nM,,,,,QQVCUSPUMMUFTD-NCXNEFEISA-N,PUBCHEM,,QQVCUSPUMMUFTD
10.1038/s41467-022-34562-5,A947,"(2S,4R)-1-((2R)-2-(3-(4-((4-((1r,3r)-3-((4-(3-(3-Amino-6-(2-hydroxyphenyl)pyridazin-4-yl)-3,8 diazabicyclo[3.2.1]octan-8-yl)pyridin-2-yl)oxy)cyclobutoxy)piperidin-1-yl)methyl)piperidin-1-yl)isoxazol-5-yl)-3 methylbutanoyl)-4-hydroxy-N-((S)-1-(4-(4-methylthiazol-5-yl)phenyl)ethyl)pyrrolidine-2-carboxamide",CC1=C(SC=N1)C2=CC=C(C=C2)[C@H](C)NC(=O)[C@@H]3C[C@H](CN3C(=O)[C@@H](C4=CC(=NO4)N5CCC(CC5)CN6CCC(CC6)OC7CC(C7)OC8=NC=CC(=C8)N9C1CCC9CN(C1)C1=CC(=NN=C1N)C1=CC=CC=C1O)C(C)C)O,PUBCHEM,SMARCA2,VHL,Licor-quantification of Western blots,NCI-H1573,0.2707,nM,,,,,QQVCUSPUMMUFTD-NCXNEFEISA-N,PUBCHEM,,QQVCUSPUMMUFTD
10.1038/s41467-022-34562-5,A947,"(2S,4R)-1-((2R)-2-(3-(4-((4-((1r,3r)-3-((4-(3-(3-Amino-6-(2-hydroxyphenyl)pyridazin-4-yl)-3,8 diazabicyclo[3.2.1]octan-8-yl)pyridin-2-yl)oxy)cyclobutoxy)piperidin-1-yl)methyl)piperidin-1-yl)isoxazol-5-yl)-3 methylbutanoyl)-4-hydroxy-N-((S)-1-(4-(4-methylthiazol-5-yl)phenyl)ethyl)pyrrolidine-2-carboxamide",CC1=C(SC=N1)C2=CC=C(C=C2)[C@H](C)NC(=O)[C@@H]3C[C@H](CN3C(=O)[C@@H](C4=CC(=NO4)N5CCC(CC5)CN6CCC(CC6)OC7CC(C7)OC8=NC=CC(=C8)N9C1CCC9CN(C1)C1=CC(=NN=C1N)C1=CC=CC=C1O)C(C)C)O,PUBCHEM,PBRM1,VHL,Licor-quantification of Western blots,NCI-H1573,1.137,nM,,,,,QQVCUSPUMMUFTD-NCXNEFEISA-N,PUBCHEM,,QQVCUSPUMMUFTD
10.1038/s41467-022-34562-5,A947,"(2S,4R)-1-((2R)-2-(3-(4-((4-((1r,3r)-3-((4-(3-(3-Amino-6-(2-hydroxyphenyl)pyridazin-4-yl)-3,8 diazabicyclo[3.2.1]octan-8-yl)pyridin-2-yl)oxy)cyclobutoxy)piperidin-1-yl)methyl)piperidin-1-yl)isoxazol-5-yl)-3 methylbutanoyl)-4-hydroxy-N-((S)-1-(4-(4-methylthiazol-5-yl)phenyl)ethyl)pyrrolidine-2-carboxamide",CC1=C(SC=N1)C2=CC=C(C=C2)[C@H](C)NC(=O)[C@@H]3C[C@H](CN3C(=O)[C@@H](C4=CC(=NO4)N5CCC(CC5)CN6CCC(CC6)OC7CC(C7)OC8=NC=CC(=C8)N9C1CCC9CN(C1)C1=CC(=NN=C1N)C1=CC=CC=C1O)C(C)C)O,PUBCHEM,SMARCA2,VHL,Immunofluorescence,HCC-15,0.02734,nM,,,,,QQVCUSPUMMUFTD-NCXNEFEISA-N,PUBCHEM,,QQVCUSPUMMUFTD
10.1038/s41467-022-34562-5,A947,"(2S,4R)-1-((2R)-2-(3-(4-((4-((1r,3r)-3-((4-(3-(3-Amino-6-(2-hydroxyphenyl)pyridazin-4-yl)-3,8 diazabicyclo[3.2.1]octan-8-yl)pyridin-2-yl)oxy)cyclobutoxy)piperidin-1-yl)methyl)piperidin-1-yl)isoxazol-5-yl)-3 methylbutanoyl)-4-hydroxy-N-((S)-1-(4-(4-methylthiazol-5-yl)phenyl)ethyl)pyrrolidine-2-carboxamide",CC1=C(SC=N1)C2=CC=C(C=C2)[C@H](C)NC(=O)[C@@H]3C[C@H](CN3C(=O)[C@@H](C4=CC(=NO4)N5CCC(CC5)CN6CCC(CC6)OC7CC(C7)OC8=NC=CC(=C8)N9C1CCC9CN(C1)C1=CC(=NN=C1N)C1=CC=CC=C1O)C(C)C)O,PUBCHEM,SMARCA2,VHL,Licor-quantification of Western blots,HCC-15,0.07675,nM,,,,,QQVCUSPUMMUFTD-NCXNEFEISA-N,PUBCHEM,,QQVCUSPUMMUFTD
10.1038/s41467-022-34562-5,A947,"(2S,4R)-1-((2R)-2-(3-(4-((4-((1r,3r)-3-((4-(3-(3-Amino-6-(2-hydroxyphenyl)pyridazin-4-yl)-3,8 diazabicyclo[3.2.1]octan-8-yl)pyridin-2-yl)oxy)cyclobutoxy)piperidin-1-yl)methyl)piperidin-1-yl)isoxazol-5-yl)-3 methylbutanoyl)-4-hydroxy-N-((S)-1-(4-(4-methylthiazol-5-yl)phenyl)ethyl)pyrrolidine-2-carboxamide",CC1=C(SC=N1)C2=CC=C(C=C2)[C@H](C)NC(=O)[C@@H]3C[C@H](CN3C(=O)[C@@H](C4=CC(=NO4)N5CCC(CC5)CN6CCC(CC6)OC7CC(C7)OC8=NC=CC(=C8)N9C1CCC9CN(C1)C1=CC(=NN=C1N)C1=CC=CC=C1O)C(C)C)O,PUBCHEM,PBRM1,VHL,Licor-quantification of Western blots,HCC-15,0.1413,nM,,,,,QQVCUSPUMMUFTD-NCXNEFEISA-N,PUBCHEM,,QQVCUSPUMMUFTD
10.1038/s41467-022-34562-5,A947,"(2S,4R)-1-((2R)-2-(3-(4-((4-((1r,3r)-3-((4-(3-(3-Amino-6-(2-hydroxyphenyl)pyridazin-4-yl)-3,8 diazabicyclo[3.2.1]octan-8-yl)pyridin-2-yl)oxy)cyclobutoxy)piperidin-1-yl)methyl)piperidin-1-yl)isoxazol-5-yl)-3 methylbutanoyl)-4-hydroxy-N-((S)-1-(4-(4-methylthiazol-5-yl)phenyl)ethyl)pyrrolidine-2-carboxamide",CC1=C(SC=N1)C2=CC=C(C=C2)[C@H](C)NC(=O)[C@@H]3C[C@H](CN3C(=O)[C@@H](C4=CC(=NO4)N5CCC(CC5)CN6CCC(CC6)OC7CC(C7)OC8=NC=CC(=C8)N9C1CCC9CN(C1)C1=CC(=NN=C1N)C1=CC=CC=C1O)C(C)C)O,PUBCHEM,SMARCA2,VHL,Immunofluorescence,NCI-H838,0.4847,nM,,,,,QQVCUSPUMMUFTD-NCXNEFEISA-N,PUBCHEM,,QQVCUSPUMMUFTD
10.1038/s41467-022-34562-5,A947,"(2S,4R)-1-((2R)-2-(3-(4-((4-((1r,3r)-3-((4-(3-(3-Amino-6-(2-hydroxyphenyl)pyridazin-4-yl)-3,8 diazabicyclo[3.2.1]octan-8-yl)pyridin-2-yl)oxy)cyclobutoxy)piperidin-1-yl)methyl)piperidin-1-yl)isoxazol-5-yl)-3 methylbutanoyl)-4-hydroxy-N-((S)-1-(4-(4-methylthiazol-5-yl)phenyl)ethyl)pyrrolidine-2-carboxamide",CC1=C(SC=N1)C2=CC=C(C=C2)[C@H](C)NC(=O)[C@@H]3C[C@H](CN3C(=O)[C@@H](C4=CC(=NO4)N5CCC(CC5)CN6CCC(CC6)OC7CC(C7)OC8=NC=CC(=C8)N9C1CCC9CN(C1)C1=CC(=NN=C1N)C1=CC=CC=C1O)C(C)C)O,PUBCHEM,SMARCA2,VHL,Immunofluorescence,NCI-H1944,0.634,nM,,,,,QQVCUSPUMMUFTD-NCXNEFEISA-N,PUBCHEM,,QQVCUSPUMMUFTD
10.1038/s41467-022-34562-5,A947,"(2S,4R)-1-((2R)-2-(3-(4-((4-((1r,3r)-3-((4-(3-(3-Amino-6-(2-hydroxyphenyl)pyridazin-4-yl)-3,8 diazabicyclo[3.2.1]octan-8-yl)pyridin-2-yl)oxy)cyclobutoxy)piperidin-1-yl)methyl)piperidin-1-yl)isoxazol-5-yl)-3 methylbutanoyl)-4-hydroxy-N-((S)-1-(4-(4-methylthiazol-5-yl)phenyl)ethyl)pyrrolidine-2-carboxamide",CC1=C(SC=N1)C2=CC=C(C=C2)[C@H](C)NC(=O)[C@@H]3C[C@H](CN3C(=O)[C@@H](C4=CC(=NO4)N5CCC(CC5)CN6CCC(CC6)OC7CC(C7)OC8=NC=CC(=C8)N9C1CCC9CN(C1)C1=CC(=NN=C1N)C1=CC=CC=C1O)C(C)C)O,PUBCHEM,SMARCA2,VHL,Immunofluorescence,NCI-H1355,0.1733,nM,,,,,QQVCUSPUMMUFTD-NCXNEFEISA-N,PUBCHEM,,QQVCUSPUMMUFTD
10.1038/s41467-022-34562-5,A947,"(2S,4R)-1-((2R)-2-(3-(4-((4-((1r,3r)-3-((4-(3-(3-Amino-6-(2-hydroxyphenyl)pyridazin-4-yl)-3,8 diazabicyclo[3.2.1]octan-8-yl)pyridin-2-yl)oxy)cyclobutoxy)piperidin-1-yl)methyl)piperidin-1-yl)isoxazol-5-yl)-3 methylbutanoyl)-4-hydroxy-N-((S)-1-(4-(4-methylthiazol-5-yl)phenyl)ethyl)pyrrolidine-2-carboxamide",CC1=C(SC=N1)C2=CC=C(C=C2)[C@H](C)NC(=O)[C@@H]3C[C@H](CN3C(=O)[C@@H](C4=CC(=NO4)N5CCC(CC5)CN6CCC(CC6)OC7CC(C7)OC8=NC=CC(=C8)N9C1CCC9CN(C1)C1=CC(=NN=C1N)C1=CC=CC=C1O)C(C)C)O,PUBCHEM,SMARCA2,VHL,Licor-quantification of Western blots,NCI-H1355,0.4465,nM,,,,,QQVCUSPUMMUFTD-NCXNEFEISA-N,PUBCHEM,,QQVCUSPUMMUFTD
10.1038/s41467-022-34562-5,A947,"(2S,4R)-1-((2R)-2-(3-(4-((4-((1r,3r)-3-((4-(3-(3-Amino-6-(2-hydroxyphenyl)pyridazin-4-yl)-3,8 diazabicyclo[3.2.1]octan-8-yl)pyridin-2-yl)oxy)cyclobutoxy)piperidin-1-yl)methyl)piperidin-1-yl)isoxazol-5-yl)-3 methylbutanoyl)-4-hydroxy-N-((S)-1-(4-(4-methylthiazol-5-yl)phenyl)ethyl)pyrrolidine-2-carboxamide",CC1=C(SC=N1)C2=CC=C(C=C2)[C@H](C)NC(=O)[C@@H]3C[C@H](CN3C(=O)[C@@H](C4=CC(=NO4)N5CCC(CC5)CN6CCC(CC6)OC7CC(C7)OC8=NC=CC(=C8)N9C1CCC9CN(C1)C1=CC(=NN=C1N)C1=CC=CC=C1O)C(C)C)O,PUBCHEM,PBRM1,VHL,Licor-quantification of Western blots,NCI-H1355,0.8661,nM,,,,,QQVCUSPUMMUFTD-NCXNEFEISA-N,PUBCHEM,,QQVCUSPUMMUFTD
10.1038/s41467-022-34562-5,A947,"(2S,4R)-1-((2R)-2-(3-(4-((4-((1r,3r)-3-((4-(3-(3-Amino-6-(2-hydroxyphenyl)pyridazin-4-yl)-3,8 diazabicyclo[3.2.1]octan-8-yl)pyridin-2-yl)oxy)cyclobutoxy)piperidin-1-yl)methyl)piperidin-1-yl)isoxazol-5-yl)-3 methylbutanoyl)-4-hydroxy-N-((S)-1-(4-(4-methylthiazol-5-yl)phenyl)ethyl)pyrrolidine-2-carboxamide",CC1=C(SC=N1)C2=CC=C(C=C2)[C@H](C)NC(=O)[C@@H]3C[C@H](CN3C(=O)[C@@H](C4=CC(=NO4)N5CCC(CC5)CN6CCC(CC6)OC7CC(C7)OC8=NC=CC(=C8)N9C1CCC9CN(C1)C1=CC(=NN=C1N)C1=CC=CC=C1O)C(C)C)O,PUBCHEM,SMARCA2,VHL,Immunofluorescence,Calu-6,0.2754,nM,,,,,QQVCUSPUMMUFTD-NCXNEFEISA-N,PUBCHEM,,QQVCUSPUMMUFTD
10.1038/s41467-022-34562-5,A947,"(2S,4R)-1-((2R)-2-(3-(4-((4-((1r,3r)-3-((4-(3-(3-Amino-6-(2-hydroxyphenyl)pyridazin-4-yl)-3,8 diazabicyclo[3.2.1]octan-8-yl)pyridin-2-yl)oxy)cyclobutoxy)piperidin-1-yl)methyl)piperidin-1-yl)isoxazol-5-yl)-3 methylbutanoyl)-4-hydroxy-N-((S)-1-(4-(4-methylthiazol-5-yl)phenyl)ethyl)pyrrolidine-2-carboxamide",CC1=C(SC=N1)C2=CC=C(C=C2)[C@H](C)NC(=O)[C@@H]3C[C@H](CN3C(=O)[C@@H](C4=CC(=NO4)N5CCC(CC5)CN6CCC(CC6)OC7CC(C7)OC8=NC=CC(=C8)N9C1CCC9CN(C1)C1=CC(=NN=C1N)C1=CC=CC=C1O)C(C)C)O,PUBCHEM,SMARCA4,VHL,Immunofluorescence,Calu-6,4.032,nM,,,,,QQVCUSPUMMUFTD-NCXNEFEISA-N,PUBCHEM,,QQVCUSPUMMUFTD
10.1038/s41467-022-34562-5,A947,"(2S,4R)-1-((2R)-2-(3-(4-((4-((1r,3r)-3-((4-(3-(3-Amino-6-(2-hydroxyphenyl)pyridazin-4-yl)-3,8 diazabicyclo[3.2.1]octan-8-yl)pyridin-2-yl)oxy)cyclobutoxy)piperidin-1-yl)methyl)piperidin-1-yl)isoxazol-5-yl)-3 methylbutanoyl)-4-hydroxy-N-((S)-1-(4-(4-methylthiazol-5-yl)phenyl)ethyl)pyrrolidine-2-carboxamide",CC1=C(SC=N1)C2=CC=C(C=C2)[C@H](C)NC(=O)[C@@H]3C[C@H](CN3C(=O)[C@@H](C4=CC(=NO4)N5CCC(CC5)CN6CCC(CC6)OC7CC(C7)OC8=NC=CC(=C8)N9C1CCC9CN(C1)C1=CC(=NN=C1N)C1=CC=CC=C1O)C(C)C)O,PUBCHEM,SMARCA2,VHL,Licor-quantification of Western blots,Calu-6,0.2004,nM,,,,,QQVCUSPUMMUFTD-NCXNEFEISA-N,PUBCHEM,,QQVCUSPUMMUFTD
10.1038/s41467-022-34562-5,A947,"(2S,4R)-1-((2R)-2-(3-(4-((4-((1r,3r)-3-((4-(3-(3-Amino-6-(2-hydroxyphenyl)pyridazin-4-yl)-3,8 diazabicyclo[3.2.1]octan-8-yl)pyridin-2-yl)oxy)cyclobutoxy)piperidin-1-yl)methyl)piperidin-1-yl)isoxazol-5-yl)-3 methylbutanoyl)-4-hydroxy-N-((S)-1-(4-(4-methylthiazol-5-yl)phenyl)ethyl)pyrrolidine-2-carboxamide",CC1=C(SC=N1)C2=CC=C(C=C2)[C@H](C)NC(=O)[C@@H]3C[C@H](CN3C(=O)[C@@H](C4=CC(=NO4)N5CCC(CC5)CN6CCC(CC6)OC7CC(C7)OC8=NC=CC(=C8)N9C1CCC9CN(C1)C1=CC(=NN=C1N)C1=CC=CC=C1O)C(C)C)O,PUBCHEM,SMARCA4,VHL,Licor-quantification of Western blots,Calu-6,2.037,nM,,,,,QQVCUSPUMMUFTD-NCXNEFEISA-N,PUBCHEM,,QQVCUSPUMMUFTD
10.1038/s41467-022-34562-5,A947,"(2S,4R)-1-((2R)-2-(3-(4-((4-((1r,3r)-3-((4-(3-(3-Amino-6-(2-hydroxyphenyl)pyridazin-4-yl)-3,8 diazabicyclo[3.2.1]octan-8-yl)pyridin-2-yl)oxy)cyclobutoxy)piperidin-1-yl)methyl)piperidin-1-yl)isoxazol-5-yl)-3 methylbutanoyl)-4-hydroxy-N-((S)-1-(4-(4-methylthiazol-5-yl)phenyl)ethyl)pyrrolidine-2-carboxamide",CC1=C(SC=N1)C2=CC=C(C=C2)[C@H](C)NC(=O)[C@@H]3C[C@H](CN3C(=O)[C@@H](C4=CC(=NO4)N5CCC(CC5)CN6CCC(CC6)OC7CC(C7)OC8=NC=CC(=C8)N9C1CCC9CN(C1)C1=CC(=NN=C1N)C1=CC=CC=C1O)C(C)C)O,PUBCHEM,PBRM1,VHL,Licor-quantification of Western blots,Calu-6,3.136,nM,,,,,QQVCUSPUMMUFTD-NCXNEFEISA-N,PUBCHEM,,QQVCUSPUMMUFTD
10.1038/s41467-022-34562-5,A947,"(2S,4R)-1-((2R)-2-(3-(4-((4-((1r,3r)-3-((4-(3-(3-Amino-6-(2-hydroxyphenyl)pyridazin-4-yl)-3,8 diazabicyclo[3.2.1]octan-8-yl)pyridin-2-yl)oxy)cyclobutoxy)piperidin-1-yl)methyl)piperidin-1-yl)isoxazol-5-yl)-3 methylbutanoyl)-4-hydroxy-N-((S)-1-(4-(4-methylthiazol-5-yl)phenyl)ethyl)pyrrolidine-2-carboxamide",CC1=C(SC=N1)C2=CC=C(C=C2)[C@H](C)NC(=O)[C@@H]3C[C@H](CN3C(=O)[C@@H](C4=CC(=NO4)N5CCC(CC5)CN6CCC(CC6)OC7CC(C7)OC8=NC=CC(=C8)N9C1CCC9CN(C1)C1=CC(=NN=C1N)C1=CC=CC=C1O)C(C)C)O,PUBCHEM,SMARCA2,VHL,Immunofluorescence,NCI-H2122,1.26,nM,,,,,QQVCUSPUMMUFTD-NCXNEFEISA-N,PUBCHEM,,QQVCUSPUMMUFTD
